4043	60963	20
646	71739	29
224	790	1
3342	8316	11
101	81649	41
103	80161	10
121	86090	34
213	51014	25
211	58779	30
387	88563	31
611	70354	4
2947	1317	12
137	31243	21
957	15732	20
101	55718	4
3973	59242	19
101	61327	29
1821	47779	32
555	8547	5
116	97894	3
2398	32671	6
1887	61841	5
104	37760	14
102	13044	0
234	97080	3
102	93394	27
101	95861	9
252	85141	1
416	83613	6
119	73364	8
103	45685	10
204	43890	6
14	54493	11
195	94366	30
141	98322	9
1233	8289	3
752	72528	28
13773	96084	8
462	8382	16
183	3053	24
164	84107	0
865	14633	23
146	1566	10
266	53982	15
7142	15950	11
477	72824	0
102	85915	20
652	3503	4
1929	40667	18
117	88811	17
137	10223	35
13335	22418	23
101	8272	11
3555	20211	32
270	98366	0
495	37444	5
729	81744	9
152	77489	16
109	64348	34
102	57416	25
184	53592	7
101	94202	24
36233	675	29
102	4541	15
179	91959	4
110	79357	18
1189	46813	27
247	34508	17
288	93577	33
226	73123	29
101	53669	29
124	78775	11
105	76089	10
409	83245	11
657	74884	5
204	44220	4
1798	59400	15
616	66011	7
102	51970	15
2320	82543	2
201	88697	0
519	10882	9
102	92635	25
177	22465	12
101	56161	4
207	31530	19
1275	55572	7
145	89263	4
33547	48507	1
114	13914	21
1889	15878	7
102	12339	0
177	77378	6
471	44976	10
230	38699	1
354	11837	6
37641	96415	6
294	4398	23
289	75348	22
2190	61586	14
6046	40924	19
6284	52295	22
165	57031	4
139	75249	18
2291	76194	19
2582	20749	1
8597	83327	9
15100	11305	1
102	3387	28
104	20821	3
5358	69715	0
109	43152	19
117	16366	8
122	16733	16
103	26927	22
103	35158	8
7338	75783	2
167	5209	4
145	11789	11
14	30436	44
103	6705	15
488	78326	6
106	52133	21
14	20509	26
30473	14411	4
103	51008	13
164	73173	20
101	78213	9
1141	16657	7
166	36515	13
395	47944	33
14	78643	29
102	43125	2
188	10647	5
850	29173	18
101	81258	14
101	17191	6
683	63796	3
383	90636	12
5843	49866	24
511	61656	24
109	7068	7
101	80548	12
104	78631	35
334	83239	8
101	18438	3
101	17641	4
194	17308	4
139	56985	23
151	89947	22
103	64902	19
119	86375	17
924	27501	8
165	39920	4
710	62052	44
117	44396	19
106	52622	11
121	91165	0
458	44691	11
283	75832	14
105	87752	20
1367	83404	5
445	42005	25
14	50189	36
218	58158	26
124	9095	21
7021	88306	14
101	32714	6
102	18921	0
14	71027	16
103	90711	25
180	86088	37
4987	78763	3
659	54907	17
122	58870	18
3681	87597	17
798	98892	19
137	52715	31
226	50848	11
419	89318	5
119	65361	0
101	17676	24
105	97666	2
268	45818	10
108	7613	6
17439	31011	7
14	73298	21
198	20718	12
528	59121	10
4030	42234	3
113	25016	10
31217	6218	14
17037	5954	18
793	62325	2
227	68380	10
1676	12047	11
123	81829	17
110	40865	11
107	44620	15
177	29632	23
2541	20815	13
103	33235	7
1045	71944	20
318	41914	7
107	65951	2
1041	34206	40
428	51122	9
2780	94524	16
242	43438	4
102	57865	15
114	50117	11
1074	80344	5
622	9442	28
125	39393	13
14	10089	11
6811	58111	40
75394	16349	26
32856	69429	13
111	89595	2
431	52094	2
101	62529	26
10171	37287	9
9531	88839	17
104	43045	26
102	2385	20
6053	86756	4
883	2827	1
164	49852	10
3205	25835	6
6712	3172	24
162	74299	4
17167	90269	17
39	21840	0
8890	60089	11
101	16242	18
106	16843	21
102	63652	2
6529	58162	17
3688	78070	4
178	50451	15
102	92021	8
28202	28318	20
124	21309	6
406	52981	2
109	23332	19
164	58620	7
14	84301	23
116	15781	1
160	36539	1
669	34089	3
16	85107	25
706	62892	3
183	59440	12
145	22976	33
1162	91703	30
751	89655	4
3843	76306	20
107	24156	5
3854	79595	33
101	5597	24
759	71434	18
102	58402	17
165	9810	1
193	37815	5
14	52692	12
102	10463	27
628	66968	28
102	5591	7
403	50291	16
104	29873	4
124	11010	26
104	15721	3
678	32958	27
107	60062	19
1256	58289	32
1372	2190	10
105	54843	7
14	32472	24
110	83271	1
693	26247	3
18345	96749	17
101	31854	12
710	29586	18
101	39959	18
14	56580	35
423	7964	7
1618	62151	13
8	6951	2
110	2797	18
102	33150	2
110	56179	23
200	74590	29
126	63530	11
114	66446	12
16	40017	10
39	60246	15
1309	32426	18
101	18088	18
1449	19055	3
447	34156	20
158	68662	16
124	41585	43
6135	12722	6
106	63974	4
104	8687	16
2525	50900	7
110	85891	24
493	50696	15
3135	31596	20
19933	34130	16
102	10342	32
8	5677	25
313	32719	27
638	66320	11
101	70218	16
845	98796	10
208	86642	6
437	88301	10
328	47940	15
181	36935	4
14	16949	24
128	35737	23
15085	11666	9
1572	76320	36
103	65058	25
316	40872	36
163	71002	4
118	69293	4
285	28967	21
101	37149	9
127	64359	34
14	33319	21
136	65095	13
999	51831	3
521	63984	31
126	65025	21
1018	91244	18
4143	67724	13
107	47442	34
384	92803	28
36276	28503	1
267	61448	3
6353	87611	23
103	43225	19
499	6257	22
101	53668	9
101	2036	14
103	33683	5
2755	3106	10
101	99491	23
6449	49650	1
101	87357	18
110	90139	41
101	92213	14
102	2046	17
101	51174	3
108	33332	18
6489	78700	14
119	27703	19
418	75364	6
847	71091	25
112	88777	9
876	46428	2
14225	11842	5
115	95448	5
282	11511	5
187	74468	1
157	5485	22
488	99067	6
10166	77644	17
