19148	104	5	6.64
187	1835	14	24.53
103	1228	137	105.87
757	3046	3	9.4
102	1855	81	26.54
9097	263	3	9.89
596	8	76	45.23
18121	101	7	11.12
101	308	728	269.66
530	11268	3	16.36
1994	8866	4	34.35
127	5340	9	10.73
11986	274	3	12.51
1566	300	10	19.87
1019	510	7	10.89
264	10246	4	15.92
3066	514	3	6.67
1020	131	30	10.25
18322	108	4	7.35
8024	206	3	7.56
124	21973	3	8.77
130	4226	11	12.43
38060	1122	3	36.81
2059	15496	9	115.72
697	4745	4	18.71
6552	320	3	8.71
2618	1875	3	14.38
892	3885	3	11.77
154	20895	3	12
248	6553	3	6.74
111	27441	4	11.75
6378	6146	3	29.08
237	9892	3	9.22
101	5007	40	41.54
1433	2161	5	23.27
234	8745	6	25.5
479	1148	6	10.11
924	2488	3	8.85
7029	8	10	20.05
2622	392	4	7.58
186	5398	7	18.38
14	5450	36	14.96
2130	7551	3	22.55
921	646	7	12.65
3995	247	11	41.61
1439	1304	3	8.26
21842	8	6	31.36
4663	146	7	10.2
1407	790	5	12.73
925	1107	5	11.29
7637	104	12	8.58
12444	20293	6	103.79
387	175	45	28.59
128	7453	9	20.23
19922	131	3	7.6
1510	18918	4	40.42
112	9784	8	12.68
512	3157	4	11.45
119	8605	14	40.41
351	885	11	14.49
132	6957	8	15.54
3510	106	24	14.32
14037	147	3	7.92
1314	11050	3	22.41
618	8668	3	15.79
139	26281	3	11.67
4022	407	3	6.88
297	8740	5	21.5
12945	273	3	12.09
115	11803	7	14.28
111	44467	3	12.36
17777	240	5	31.18
6676	2871	3	23.59
3096	591	6	23.72
1055	825	5	10.81
1531	355	7	13.42
11473	9	4	6.88
546	1021	6	8.43
451	2543	5	12.19
661	4736	6	31.93
28878	12	3	19.06
2525	1958	6	36.66
3131	120	17	16.14
6036	539	3	11.82
481	718	11	16.72
103	5353	33	35.45
382	3731	3	6.8
482	323	16	11.16
1497	1952	6	29.36
525	16451	4	32.95
102	5717	26	15.89
11906	14207	10	180.75
597	4542	3	10.46
33491	124	3	12.34
1889	19308	4	42.66
171	9359	6	22.84
103	7578	17	11.12
15094	155	3	9.54
280	6067	4	10.48
7637	975	3	16.83
572	2651	3	6.74
8146	248	5	18.76
148	10163	5	13.78
2427	528	5	14.23
2426	141	21	37.9
107	26286	5	17.33
446	1307	8	16.04
115	9317	6	7.49
2396	184	10	16.33
130	6860	6	6.75
449	967	35	149.09
4600	470	10	54.74
1470	198	12	15.71
3930	611	3	10.89
102	3238	52	39.15
101	2743	65	36.29
562	10071	5	32.24
1297	1483	4	12.82
1298	1351	3	7.62
41990	26047	3	61.76
150	19738	4	17.72
3341	176	6	7.76
1237	105	85	63.4
312	154	68	42.85
726	1869	4	9.98
1329	153	13	7.35
510	6676	5	25.21
1749	293	15	40.27
2870	701	3	9.03
114	13908	5	9.4
2258	750	3	7.09
819	705	6	9.48
220	754	14	8.66
1333	1628	3	9.51
34756	1941	3	40.28
513	7608	3	13.64
160	1828	12	16.92
125	1980	36	63.39
156	445	122	292.68
662	908	15	47.7
239	35522	3	24.98
131	664	58	30.15
129	433	72	16.06
4306	220	5	11.03
218	3385	17	67.49
249	2957	8	19.11
2227	999	3	9
1105	274	73	359.73
109	31060	3	7.22
1814	2343	5	27.18
7409	437	4	17.59
598	211	19	10.24
143	15052	4	13.34
